FID,X,Y,School_Nam,ESD,SD,County,senate_geoid,senate_district,ods_coordinator,ods_region,ods_contact,house_geoid,house_district,Participated,ODS_Provider,Location,No_5th_Grade,No_6th_Grade,Number_Attending,Days,Days+Nights,Cost_Per_Student,Total_Request,Fall_5th_Grade,Fall_6th_Grade,Percent_5th,Percent_6th
380,-122.8182083,45.45472616,Hiteon Elementary School,Northwest Regional,Beaverton SD 48J,Washington,41014,State Senate District 14,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41027,State House District 27,0,,,,,,,,,,,,,
381,-122.4081125,45.48450701,Hogan Cedars Elementary School,Multnomah,Gresham-Barlow SD 10J,Multnomah,41025,State Senate District 25,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41050,State House District 50,0,,,,,,,,,,,,,
382,-122.565267,45.37409702,Holcomb Elementary School,Clackamas,Oregon City SD 62,Clackamas,41020,State Senate District 20,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41040,State House District 40,0,,,,,,,,,,,,,
383,-122.7834106,44.35957249,Holley Elementary School,Linn Benton Lincoln,Sweet Home SD 55,Linn,41006,State Senate District 6,Charissa Jones,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/charissa-jones,41011,State House District 11,1,South Santiam Watershed Council,Camp Tadmor,0,24,24,3,3-2,237.7498742,5705.996981,23,27,0,89
384,-122.4535527,45.49328014,Hollydale Elementary School,Multnomah,Gresham-Barlow SD 10J,Multnomah,41025,State Senate District 25,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41050,State House District 50,0,,,,,,,,,,,,,
385,-123.0541516,44.07116831,Holt Elementary School,Lane,Eugene SD 4J,Lane,41007,State Senate District 7,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41013,State House District 13,1,River House Outdoor Center - Eugene Recreation,Multiple Sites (school or district coordinated a multi-site outdoor school experience or the school or district split classes and sent them to different sites),104,0,104,3,3-0,178.05,18517.2,105,-,99,
386,-121.5276611,45.70407746,Hood River Middle School,Columbia Gorge,Hood River County SD,Hood River,41026,State Senate District 26,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41052,State House District 52,1,Multnomah Education Service District (MESD),Multiple Sites (school or district coordinated a multi-site outdoor school experience or the school or district split classes and sent them to different sites),0,178,178,4,4-3,326.3148315,58084.04,-,190,,94
387,-123.2925002,44.59314248,Hoover Elementary School,Linn Benton Lincoln,Corvallis SD 509J,Benton,41008,State Senate District 8,Charissa Jones,Central: Benton-Polk,https://extension.oregonstate.edu/people/charissa-jones,41016,State House District 16,1,Oregon Museum of Science and Industry (OMSI),Coastal Discovery Center at Camp Gray,73,0,73,3,3-2,245.5819177,17927.48,76,-,96,
388,-122.8392273,42.3201143,Hoover Elementary School,Southern OR,Medford SD 549C,Jackson,41003,State Senate District 3,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41006,State House District 6,0,,,,,,,,,,,,,
389,-122.9957807,44.94472535,Hoover Elementary School,Willamette,Salem-Keizer SD 24J,Marion,41011,State Senate District 11,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41021,State House District 21,1,Straub Outdoors,Willamette Mission State Park,71,0,71,3,3-0,110.13,7819.23,75,-,95,
390,-122.7840585,45.494185,Hope Chinese Charter School,Northwest Regional,Beaverton SD 48J,Washington,41017,State Senate District 17,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41034,State House District 34,1,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,Camp Collins - YMCA,0,25,25,4,4-3,223.32,5583,26,27,0,93
391,-122.63674,45.50634224,Hosford Middle School,Multnomah,Portland SD 1J,Multnomah,41021,State Senate District 21,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41042,State House District 42,1,Multnomah Education Service District (MESD),"Camp Angelos (Sandy River), Camp Arrah Wanna, Inc., Canby Grove Christian Center, Camp Howard, Camp Namanu, Camp Kuratli at Trestle Glen",0,205,205,6,6-5,556.28,114037.4,-,217,,94
392,-122.9716884,44.91542959,Houck Middle School,Willamette,Salem-Keizer SD 24J,Marion,41010,State Senate District 10,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41019,State House District 19,0,,,,,,,,,,,,,
393,-122.7014153,45.26372282,Howard Eccles Elementary School,Clackamas,Canby SD 86,Clackamas,41020,State Senate District 20,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41039,State House District 39,1,Oregon Museum of Science and Industry (OMSI),Camp Meriwether,0,56,56,3,3-2,255.9530357,14333.37,64,62,0,90
394,-123.13865,44.086819,Howard Elementary School,Lane,Eugene SD 4J,Lane,41007,State Senate District 7,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41014,State House District 14,1,River House Outdoor Center - Eugene Recreation,Multiple Sites (school or district coordinated a multi-site outdoor school experience or the school or district split classes and sent them to different sites),92,0,92,2,2-0,138.19,12713.48,91,-,101,
395,-122.891002,42.35825255,Howard Elementary School,Southern OR,Medford SD 549C,Jackson,41003,State Senate District 3,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41006,State House District 6,1,None (school or applying district is provider or school or applying district coordinated multiple providers),Multiple Sites (school or district coordinated a multi-site outdoor school experience or the school or district split classes and sent them to different sites),0,54,54,4,4-2,212.23,11460.42,65,54,0,100
396,-123.0389792,44.92317703,Howard Street Charter School,Willamette,Salem-Keizer SD 24J,Marion,41011,State Senate District 11,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41021,State House District 21,1,Oregon Museum of Science and Industry (OMSI),Coastal Discovery Center at Camp Gray,0,28,28,3,3-2,199.41,5583.48,-,61,,46
397,-123.3803977,43.23078884,Hucrest Elementary School,Douglas,Douglas County SD 4,Douglas,41001,State Senate District 1,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41002,State House District 2,1,None (school or applying district is provider or school or applying district coordinated multiple providers),Camp Kellogg Springs,82,0,82,3,3-2,153.972318,12625.73008,86,-,95,
398,-122.9864376,46.09429123,Hudson Park Elementary School,Northwest Regional,Rainier SD 13,Columbia,41016,State Senate District 16,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41031,State House District 31,1,None (school or applying district is provider or school or applying district coordinated multiple providers),Cispus Learning Center,0,60,60,5,5-4,332.32,19939.2,78,63,0,95
399,-118.948948,44.39840422,Humbolt Elementary School,Grant,John Day SD 3,Grant,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41060,State House District 60,1,None (school or applying district is provider or school or applying district coordinated multiple providers),Lake Creek Youth Recreational Camp Inc.,0,35,35,4,4-3,361.94,12667.9,47,35,0,100
400,-117.263202,44.34810412,Huntington School,InterMountain,Huntington SD 16J,Baker,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41060,State House District 60,0,,,,,,,,,,,,,
401,-117.9639399,45.46183006,Imbler Charter School,InterMountain,Imbler SD 11,Union,41029,State Senate District 29,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41058,State House District 58,1,None (school or applying district is provider or school or applying district coordinated multiple providers),Blue Mountain 4-H Center,0,25,25,3,3-2,111.87,2796.75,21,25,0,100
402,-122.921736,45.51227248,Imlay Elementary School,Northwest Regional,Hillsboro SD 1J,Washington,41015,State Senate District 15,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41030,State House District 30,1,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,Oregon 4-H Center - Camp Trickle Creek ,0,62,62,3,3-2,179.5,11129,81,70,0,89
403,-116.8344471,45.55935707,Imnaha Elementary School,Region 18,Joseph SD 6,Wallowa,41029,State Senate District 29,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41058,State House District 58,0,,,,,,,,,,,,,
405,-123.1889775,44.85258099,Independence Elementary School,Willamette,Central SD 13J,Polk,41010,State Senate District 10,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41020,State House District 20,0,,,,,,,,,,,,,
406,-122.8952739,45.50754052,Indian Hills Elementary School,Northwest Regional,Hillsboro SD 1J,Washington,41015,State Senate District 15,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41030,State House District 30,1,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,Camp Magruder - United Methodist,0,77,77,3,3-2,177.522987,13669.27,77,79,0,97
407,-120.1471973,44.56526297,Insight School of Oregon Painted Hills,North Central,Mitchell SD 55,Wheeler,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41059,State House District 59,0,,,,,,,,,,,,,
408,-122.859731,45.49070601,International School of Beaverton,Northwest Regional,Beaverton SD 48J,Washington,41014,State Senate District 14,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41028,State House District 28,1,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,Oregon 4-H Center - Camp Trickle Creek,0,147,147,4,4-3,237.8833319,34968.84979,-,160,,92
409,-122.792793,45.30148702,Inza R Wood Middle School,Clackamas,West Linn-Wilsonville SD 3J,Clackamas,41013,State Senate District 13,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41026,State House District 26,1,Camp Collins (YMCA),Camp Collins - YMCA,0,156,156,4,4-3,319.07,49774.92,-,184,,85
410,-119.8288912,45.49891583,Ione Community Charter School,InterMountain,Ione SD R2,Morrow,41029,State Senate District 29,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41057,State House District 57,1,None (school or applying district is provider or school or applying district coordinated multiple providers),US Forest Service Tupper Guard Camp,0,15,15,4,4-3,389.79,5846.85,15,16,0,94
411,-119.5101811,45.88665112,Irrigon Elementary School,InterMountain,Morrow SD 1,Morrow,41029,State Senate District 29,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41057,State House District 57,1,Camp Elkanah,Camp Elkanah,0,48,48,3,3-2,220.57,10587.36,75,61,0,79
412,-123.1514375,44.11077598,Irving Elementary School,Lane,Bethel SD 52,Lane,41007,State Senate District 7,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41014,State House District 14,1,Grove Camp Outdoor School ,Grove Camp Outdoor School ,51,0,51,3,3-2,170.276,8684.076,51,-,100,
413,-122.65275,45.539766,Irvington Elementary School,Multnomah,Portland SD 1J,Multnomah,41022,State Senate District 22,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41043,State House District 43,0,,,,,,,,,,,,,
414,-118.04731,45.33836249,Island City Elementary School,InterMountain,La Grande SD 1,Union,41029,State Senate District 29,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41058,State House District 58,0,,,,,,,,,,,,,
415,-122.8435085,45.36103269,J Clyde Hopkins Elementary School,Northwest Regional,Sherwood SD 88J,Washington,41013,State Senate District 13,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41026,State House District 26,0,,,,,,,,,,,,,
416,-122.9662729,45.52765889,J W Poynter Middle School,Northwest Regional,Hillsboro SD 1J,Washington,41015,State Senate District 15,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41029,State House District 29,0,,,,,,,,,,,,,
417,-122.9816111,45.54292133,Jackson Elementary School,Northwest Regional,Hillsboro SD 1J,Washington,41015,State Senate District 15,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41030,State House District 30,1,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,Cedar Ridge Retreat & Conference Center (Camp Cedar Ridge),0,79,79,3,3-2,169.5891139,13397.54,90,82,0,96
418,-122.8868322,42.33169155,Jackson Elementary School,Southern OR,Medford SD 549C,Jackson,41003,State Senate District 3,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41006,State House District 6,1,Oregon Museum of Science and Industry (OMSI),Coastal Discovery Center at Camp Gray,0,29,29,2,2-1,280.08,8122.32,53,39,0,74
419,-122.714555,45.448503,Jackson Middle School,Multnomah,Portland SD 1J,Multnomah,41019,State Senate District 19,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41038,State House District 38,1,Multnomah Education Service District (MESD),"Camp Angelos (Sandy River), Camp Arrah Wanna, Inc., Canby Grove Christian Center, Camp Howard, Camp Namanu, Camp Kuratli at Trestle Glen",0,241,241,6,6-5,556.28,134063.48,-,267,,90
420,-122.958158,42.317733,Jacksonville Elementary School,Southern OR,Medford SD 549C,Jackson,41003,State Senate District 3,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41005,State House District 5,1,Larry Smith,Crater Lake National Park,0,50,50,3,3-0,12.93,646.5,57,52,0,96
421,-122.8234486,45.55933079,Jacob Wismer Elementary School,Northwest Regional,Beaverton SD 48J,Washington,41017,State Senate District 17,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41033,State House District 33,0,,,,,,,,,,,,,
422,-122.7515001,45.5901047,James John Elementary School,Multnomah,Portland SD 1J,Multnomah,41022,State Senate District 22,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41044,State House District 44,0,,,,,,,,,,,,,
423,-122.7745928,45.41278403,James Templeton Elementary School,Northwest Regional,Tigard-Tualatin SD 23J,Washington,41018,State Senate District 18,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41035,State House District 35,0,,,,,,,,,,,,,
424,-123.0214716,44.96433025,Jane Goodall Environmental Middle Charter School,Willamette,Salem-Keizer SD 24J,Marion,41011,State Senate District 11,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41022,State House District 22,1,Oregon Museum of Science and Industry (OMSI),Camp Gray Coastal Discovery Center,0,24,24,3,3-2,218.78,5250.72,-,33,,73
425,-121.1062613,44.63337191,Jefferson County Middle School,Jefferson,Jefferson County SD 509J,Jefferson,41030,State Senate District 30,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41059,State House District 59,1,Camp Tamarack,Camp Tamarack,0,119,119,3,3-2,190.1348739,22626.05,-,160,,74
426,-123.2810914,44.58564956,Jefferson Elementary School,Linn Benton Lincoln,Corvallis SD 509J,Benton,41008,State Senate District 8,Charissa Jones,Central: Benton-Polk,https://extension.oregonstate.edu/people/charissa-jones,41016,State House District 16,1,Oregon Museum of Science and Industry (OMSI),Camp Hancock (Hancock Field Station),70,0,70,3,3-2,324.2072857,22694.51,70,-,100,
427,-123.009201,44.72316801,Jefferson Elementary School,Willamette,Jefferson SD 14J,Marion,41012,State Senate District 12,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41023,State House District 23,0,,,,,,,,,,,,,
428,-122.8693039,42.30908648,Jefferson Elementary School,Southern OR,Medford SD 549C,Jackson,41003,State Senate District 3,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41005,State House District 5,1,Oregon Museum of Science and Industry (OMSI),Camp Meriwether,9,56,65,3,3-2,187.85,12210.25,71,58,13,97
